timestamp,elapsed_min,cell_voltage_v,charge_current_mA,temperature_c,relay_state,soc_percent,setpoint_low_v,setpoint_high_v,pid_setpoint_v,voltage_error_v,pid_integral_v_min,pid_bias_percent,pid_p_percent,pid_i_percent,pid_d_percent,pid_raw_percent,pid_output_percent,pid_relay_request,temperature_cutoff_c,mode,fault_reason
2026-04-24T16:19:00,439.0,3.8634,4.4,23.31,0,64.4,3.85,4.0,3.925,0.0616,5.3099,50.0,52.38,12.74,0.16,115.3,100.0,1,45.0,idle,
2026-04-24T16:20:00,440.0,3.8652,1.8,23.34,0,64.4,3.85,4.0,3.925,0.0598,5.3697,50.0,50.87,12.89,-0.1,113.7,100.0,1,45.0,idle,
2026-04-24T16:21:00,441.0,3.8674,2.9,23.35,0,64.4,3.85,4.0,3.925,0.0576,5.4274,50.0,48.99,13.03,-0.12,111.9,100.0,1,45.0,idle,
2026-04-24T16:22:00,442.0,3.8642,0.0,23.37,0,64.3,3.85,4.0,3.925,0.0608,5.4882,50.0,51.72,13.17,0.18,115.1,100.0,1,45.0,idle,
2026-04-24T16:23:00,443.0,3.8672,1.1,23.36,0,64.3,3.85,4.0,3.925,0.0578,5.546,50.0,49.16,13.31,-0.17,112.3,100.0,1,45.0,idle,
2026-04-24T16:24:00,444.0,3.8724,0.0,23.31,0,64.3,3.85,4.0,3.925,0.0526,5.5987,50.0,44.73,13.44,-0.29,107.9,100.0,1,45.0,idle,
2026-04-24T16:25:00,445.0,3.8653,5.3,23.35,0,64.2,3.85,4.0,3.925,0.0597,5.6583,50.0,50.73,13.58,0.39,114.7,100.0,1,45.0,idle,
2026-04-24T16:26:00,446.0,3.8667,7.3,23.32,0,64.2,3.85,4.0,3.925,0.0583,5.7167,50.0,49.58,13.72,-0.07,113.2,100.0,1,45.0,idle,
2026-04-24T16:27:00,447.0,3.869,4.9,23.37,0,64.2,3.85,4.0,3.925,0.056,5.7727,50.0,47.63,13.85,-0.13,111.4,100.0,1,45.0,idle,
2026-04-24T16:28:00,448.0,3.8739,0.0,23.41,0,64.1,3.85,4.0,3.925,0.0511,5.8238,50.0,43.45,13.98,-0.27,107.2,100.0,1,45.0,idle,
2026-04-24T16:29:00,449.0,3.87,3.0,23.46,0,64.1,3.85,4.0,3.925,0.055,5.8788,50.0,46.72,14.11,0.21,111.0,100.0,1,45.0,idle,
2026-04-24T16:30:00,450.0,3.8652,2.0,23.45,0,64.1,3.85,4.0,3.925,0.0598,5.9386,50.0,50.86,14.25,0.27,115.4,100.0,1,45.0,idle,
2026-04-24T16:31:00,451.0,3.8719,1.1,23.38,0,64.1,3.85,4.0,3.925,0.0531,5.9917,50.0,45.16,14.38,-0.37,109.2,100.0,1,45.0,idle,
2026-04-24T16:32:00,452.0,3.8642,2.8,23.4,0,64.0,3.85,4.0,3.925,0.0608,6.0526,50.0,51.69,14.53,0.42,116.6,100.0,1,45.0,idle,
2026-04-24T16:33:00,453.0,3.8679,5.6,23.39,0,64.0,3.85,4.0,3.925,0.0571,6.1096,50.0,48.5,14.66,-0.21,113.0,100.0,1,45.0,idle,
2026-04-24T16:34:00,454.0,3.8697,0.0,23.42,0,64.0,3.85,4.0,3.925,0.0553,6.1649,50.0,46.98,14.8,-0.1,111.7,100.0,1,45.0,idle,
2026-04-24T16:35:00,455.0,3.8666,0.1,23.41,0,63.9,3.85,4.0,3.925,0.0584,6.2233,50.0,49.67,14.94,0.17,114.8,100.0,1,45.0,idle,
2026-04-24T16:36:00,456.0,3.8669,1.5,23.4,0,63.9,3.85,4.0,3.925,0.0581,6.2814,50.0,49.39,15.08,-0.02,114.5,100.0,1,45.0,idle,
2026-04-24T16:37:00,457.0,3.8654,5.4,23.41,0,63.9,3.85,4.0,3.925,0.0596,6.341,50.0,50.67,15.22,0.08,116.0,100.0,1,45.0,idle,
2026-04-24T16:38:00,458.0,3.8695,6.8,23.44,0,63.8,3.85,4.0,3.925,0.0555,6.3966,50.0,47.22,15.35,-0.22,112.3,100.0,1,45.0,idle,
2026-04-24T16:39:00,459.0,3.8633,3.1,23.35,0,63.8,3.85,4.0,3.925,0.0617,6.4583,50.0,52.41,15.5,0.34,118.2,100.0,1,45.0,idle,
2026-04-24T16:40:00,460.0,3.8631,6.3,23.3,0,63.8,3.85,4.0,3.925,0.0619,6.5202,50.0,52.63,15.65,0.01,118.3,100.0,1,45.0,idle,
2026-04-24T16:41:00,461.0,3.8658,0.0,23.34,0,63.8,3.85,4.0,3.925,0.0592,6.5793,50.0,50.28,15.79,-0.15,115.9,100.0,1,45.0,idle,
2026-04-24T16:42:00,462.0,3.8689,1.2,23.34,0,63.7,3.85,4.0,3.925,0.0561,6.6354,50.0,47.69,15.93,-0.17,113.4,100.0,1,45.0,idle,
2026-04-24T16:43:00,463.0,3.8667,1.5,23.27,0,63.7,3.85,4.0,3.925,0.0583,6.6938,50.0,49.59,16.07,0.12,115.8,100.0,1,45.0,idle,
2026-04-24T16:44:00,464.0,3.8681,0.0,23.24,0,63.7,3.85,4.0,3.925,0.0569,6.7507,50.0,48.4,16.2,-0.08,114.5,100.0,1,45.0,idle,
2026-04-24T16:45:00,465.0,3.8723,0.4,23.24,0,63.6,3.85,4.0,3.925,0.0527,6.8034,50.0,44.79,16.33,-0.23,110.9,100.0,1,45.0,idle,
2026-04-24T16:46:00,466.0,3.8659,0.0,23.29,0,63.6,3.85,4.0,3.925,0.0591,6.8626,50.0,50.27,16.47,0.35,117.1,100.0,1,45.0,idle,
2026-04-24T16:47:00,467.0,3.8694,0.7,23.22,0,63.6,3.85,4.0,3.925,0.0556,6.9181,50.0,47.24,16.6,-0.2,113.7,100.0,1,45.0,idle,
2026-04-24T16:48:00,468.0,3.8702,1.8,23.2,0,63.5,3.85,4.0,3.925,0.0548,6.9729,50.0,46.58,16.74,-0.04,113.3,100.0,1,45.0,idle,
2026-04-24T16:49:00,469.0,3.8685,1.8,23.25,0,63.5,3.85,4.0,3.925,0.0565,7.0294,50.0,48.01,16.87,0.09,115.0,100.0,1,45.0,idle,
2026-04-24T16:50:00,470.0,3.8635,0.0,23.33,0,63.5,3.85,4.0,3.925,0.0615,7.091,50.0,52.32,17.02,0.28,119.6,100.0,1,45.0,idle,
2026-04-24T16:51:00,471.0,3.8565,1.8,23.24,0,63.4,3.85,4.0,3.925,0.0685,7.1595,50.0,58.23,17.18,0.38,125.8,100.0,1,45.0,idle,
2026-04-24T16:52:00,472.0,3.8655,2.2,23.18,0,63.4,3.85,4.0,3.925,0.0595,7.2189,50.0,50.55,17.33,-0.5,117.4,100.0,1,45.0,idle,
2026-04-24T16:53:00,473.0,3.8643,6.1,23.16,0,63.4,3.85,4.0,3.925,0.0607,7.2797,50.0,51.62,17.47,0.07,119.2,100.0,1,45.0,idle,
2026-04-24T16:54:00,474.0,3.8696,4.2,23.19,0,63.3,3.85,4.0,3.925,0.0554,7.3351,50.0,47.07,17.6,-0.29,114.4,100.0,1,45.0,idle,
2026-04-24T16:55:00,475.0,3.8623,4.1,23.15,0,63.3,3.85,4.0,3.925,0.0627,7.3978,50.0,53.29,17.75,0.4,121.4,100.0,1,45.0,idle,
2026-04-24T16:56:00,476.0,3.8662,2.0,23.17,0,63.3,3.85,4.0,3.925,0.0588,7.4565,50.0,49.96,17.9,-0.22,117.6,100.0,1,45.0,idle,
2026-04-24T16:57:00,477.0,3.8629,5.4,23.19,0,63.2,3.85,4.0,3.925,0.0621,7.5187,50.0,52.81,18.04,0.18,121.0,100.0,1,45.0,idle,
2026-04-24T16:58:00,478.0,3.8637,4.4,23.16,0,63.2,3.85,4.0,3.925,0.0613,7.5799,50.0,52.08,18.19,-0.05,120.2,100.0,1,45.0,idle,
2026-04-24T16:59:00,479.0,3.8645,0.7,23.19,0,63.2,3.85,4.0,3.925,0.0605,7.6404,50.0,51.45,18.34,-0.04,119.7,100.0,1,45.0,idle,
2026-04-24T17:00:00,480.0,3.8605,5.9,23.22,0,63.2,3.85,4.0,3.925,0.0645,7.7049,50.0,54.82,18.49,0.22,123.5,100.0,1,45.0,idle,
2026-04-24T17:01:00,481.0,3.8584,1.1,23.17,0,63.1,3.85,4.0,3.925,0.0666,7.7716,50.0,56.63,18.65,0.12,125.4,100.0,1,45.0,idle,
2026-04-24T17:02:00,482.0,3.8622,1.3,23.14,0,63.1,3.85,4.0,3.925,0.0628,7.8343,50.0,53.34,18.8,-0.21,121.9,100.0,1,45.0,idle,
2026-04-24T17:03:00,483.0,3.8665,3.0,23.15,0,63.1,3.85,4.0,3.925,0.0585,7.8928,50.0,49.75,18.94,-0.23,118.5,100.0,1,45.0,idle,
2026-04-24T17:04:00,484.0,3.8647,2.4,23.15,0,63.0,3.85,4.0,3.925,0.0603,7.9531,50.0,51.22,19.09,0.1,120.4,100.0,1,45.0,idle,
2026-04-24T17:05:00,485.0,3.8617,0.6,23.2,0,63.0,3.85,4.0,3.925,0.0633,8.0,50.0,53.79,19.2,0.17,123.2,100.0,1,45.0,idle,
2026-04-24T17:06:00,486.0,3.8622,4.3,23.21,0,63.0,3.85,4.0,3.925,0.0628,8.0,50.0,53.39,19.2,-0.03,122.6,100.0,1,45.0,idle,
2026-04-24T17:07:00,487.0,3.8593,0.4,23.2,0,62.9,3.85,4.0,3.925,0.0657,8.0,50.0,55.81,19.2,0.16,125.2,100.0,1,45.0,idle,
2026-04-24T17:08:00,488.0,3.8657,0.0,23.26,0,62.9,3.85,4.0,3.925,0.0593,8.0,50.0,50.45,19.2,-0.35,119.3,100.0,1,45.0,idle,
2026-04-24T17:09:00,489.0,3.8619,0.4,23.17,0,62.9,3.85,4.0,3.925,0.0631,8.0,50.0,53.67,19.2,0.21,123.1,100.0,1,45.0,idle,
2026-04-24T17:10:00,490.0,3.8589,0.0,23.21,0,62.8,3.85,4.0,3.925,0.0661,8.0,50.0,56.21,19.2,0.16,125.6,100.0,1,45.0,idle,
2026-04-24T17:11:00,491.0,3.8533,1.6,23.16,0,62.8,3.85,4.0,3.925,0.0717,8.0,50.0,60.9,19.2,0.3,130.4,100.0,1,45.0,idle,
2026-04-24T17:12:00,492.0,3.8592,5.4,23.05,0,62.8,3.85,4.0,3.925,0.0658,8.0,50.0,55.92,19.2,-0.32,124.8,100.0,1,45.0,idle,
2026-04-24T17:13:00,493.0,3.8596,0.4,23.05,0,62.7,3.85,4.0,3.925,0.0654,8.0,50.0,55.62,19.2,-0.02,124.8,100.0,1,45.0,idle,
2026-04-24T17:14:00,494.0,3.8655,0.0,22.98,0,62.7,3.85,4.0,3.925,0.0595,8.0,50.0,50.57,19.2,-0.33,119.4,100.0,1,45.0,idle,
2026-04-24T17:15:00,495.0,3.8582,2.9,22.92,0,62.6,3.85,4.0,3.925,0.0668,8.0,50.0,56.77,19.2,0.4,126.4,100.0,1,45.0,idle,
2026-04-24T17:16:00,496.0,3.8606,5.2,22.84,0,62.6,3.85,4.0,3.925,0.0644,8.0,50.0,54.71,19.2,-0.13,123.8,100.0,1,45.0,idle,
2026-04-24T17:17:00,497.0,3.8597,4.6,22.87,0,62.6,3.85,4.0,3.925,0.0653,8.0,50.0,55.48,19.2,0.05,124.7,100.0,1,45.0,idle,
2026-04-24T17:18:00,498.0,3.8631,2.0,22.82,0,62.5,3.85,4.0,3.925,0.0619,8.0,50.0,52.64,19.2,-0.18,121.7,100.0,1,45.0,idle,
2026-04-24T17:19:00,499.0,3.8594,0.0,22.89,0,62.5,3.85,4.0,3.925,0.0656,8.0,50.0,55.79,19.2,0.2,125.2,100.0,1,45.0,idle,
2026-04-24T17:20:00,500.0,3.857,1.2,22.95,0,62.5,3.85,4.0,3.925,0.068,8.0,50.0,57.79,19.2,0.13,127.1,100.0,1,45.0,idle,
2026-04-24T17:21:00,501.0,3.8543,4.7,22.91,0,62.4,3.85,4.0,3.925,0.0707,8.0,50.0,60.11,19.2,0.15,129.5,100.0,1,45.0,idle,
2026-04-24T17:22:00,502.0,3.8587,1.5,22.95,0,62.4,3.85,4.0,3.925,0.0663,8.0,50.0,56.36,19.2,-0.24,125.3,100.0,1,45.0,idle,
2026-04-24T17:23:00,503.0,3.8486,2.5,22.9,0,62.4,3.85,4.0,3.925,0.0764,8.0,50.0,64.95,19.2,0.56,134.7,100.0,1,45.0,idle,
2026-04-24T17:24:00,504.0,3.9412,753.4,23.19,1,62.8,3.85,4.0,3.925,-0.0162,7.9838,50.0,-13.8,19.16,-5.1,50.3,50.3,1,45.0,charging,
2026-04-24T17:25:00,505.0,3.9264,427.2,23.29,1,63.1,3.85,4.0,3.925,-0.0014,7.9824,50.0,-1.2,19.16,0.82,68.8,68.8,1,45.0,charging,
2026-04-24T17:26:00,506.0,3.9323,445.7,23.43,1,63.4,3.85,4.0,3.925,-0.0073,7.975,50.0,-6.21,19.14,-0.32,62.6,62.6,1,45.0,charging,
2026-04-24T17:27:00,507.0,3.9347,447.8,23.57,1,63.6,3.85,4.0,3.925,-0.0097,7.9653,50.0,-8.24,19.12,-0.13,60.7,60.7,1,45.0,charging,
2026-04-24T17:28:00,508.0,3.9401,440.3,23.61,1,63.9,3.85,4.0,3.925,-0.0151,7.9502,50.0,-12.88,19.08,-0.3,55.9,55.9,1,45.0,charging,
2026-04-24T17:29:00,509.0,3.9363,429.3,23.74,1,64.1,3.85,4.0,3.925,-0.0113,7.9389,50.0,-9.56,19.05,0.21,59.7,59.7,1,45.0,charging,
2026-04-24T17:30:00,510.0,3.9365,435.4,23.86,1,64.4,3.85,4.0,3.925,-0.0115,7.9275,50.0,-9.74,19.03,-0.01,59.3,59.3,1,45.0,charging,
2026-04-24T17:31:00,511.0,3.9413,440.1,24.02,1,64.7,3.85,4.0,3.925,-0.0163,7.9112,50.0,-13.82,18.99,-0.26,54.9,54.9,1,45.0,charging,
2026-04-24T17:32:00,512.0,3.9336,418.7,24.1,1,64.9,3.85,4.0,3.925,-0.0086,7.9026,50.0,-7.34,18.97,0.42,62.0,62.0,1,45.0,charging,
2026-04-24T17:33:00,513.0,3.9377,460.0,24.2,1,65.2,3.85,4.0,3.925,-0.0127,7.8899,50.0,-10.77,18.94,-0.22,57.9,57.9,1,45.0,charging,
2026-04-24T17:34:00,514.0,3.9396,429.5,24.24,1,65.5,3.85,4.0,3.925,-0.0146,7.8754,50.0,-12.39,18.9,-0.11,56.4,56.4,1,45.0,charging,
2026-04-24T17:35:00,515.0,3.9465,424.9,24.27,1,65.7,3.85,4.0,3.925,-0.0215,7.8538,50.0,-18.29,18.85,-0.38,50.2,50.2,1,45.0,charging,
2026-04-24T17:36:00,516.0,3.9402,394.8,24.27,1,66.0,3.85,4.0,3.925,-0.0152,7.8387,50.0,-12.9,18.81,0.35,56.3,56.3,1,45.0,charging,
2026-04-24T17:37:00,517.0,3.9482,453.7,24.34,1,66.2,3.85,4.0,3.925,-0.0232,7.8155,50.0,-19.72,18.76,-0.44,48.6,48.6,0,45.0,charging,
2026-04-24T17:38:00,518.0,3.9406,397.0,24.39,1,66.5,3.85,4.0,3.925,-0.0156,7.7998,50.0,-13.28,18.72,0.42,55.9,55.9,1,45.0,charging,
2026-04-24T17:39:00,519.0,3.951,435.3,24.5,1,66.7,3.85,4.0,3.925,-0.026,7.7738,50.0,-22.1,18.66,-0.57,46.0,46.0,0,45.0,charging,
2026-04-24T17:40:00,520.0,3.9543,397.8,24.58,1,67.0,3.85,4.0,3.925,-0.0293,7.7445,50.0,-24.93,18.59,-0.18,43.5,43.5,0,45.0,charging,
2026-04-24T17:41:00,521.0,3.9487,416.5,24.63,1,67.2,3.85,4.0,3.925,-0.0237,7.7208,50.0,-20.14,18.53,0.31,48.7,48.7,0,45.0,charging,
2026-04-24T17:42:00,522.0,3.9522,415.9,24.68,1,67.5,3.85,4.0,3.925,-0.0272,7.6936,50.0,-23.13,18.46,-0.19,45.1,45.1,0,45.0,charging,
2026-04-24T17:43:00,523.0,3.9525,383.3,24.75,1,67.7,3.85,4.0,3.925,-0.0275,7.6661,50.0,-23.4,18.4,-0.02,45.0,45.0,0,45.0,charging,
2026-04-24T17:44:00,524.0,3.9602,380.2,24.81,1,67.9,3.85,4.0,3.925,-0.0352,7.6309,50.0,-29.88,18.31,-0.42,38.0,38.0,0,45.0,charging,
2026-04-24T17:45:00,525.0,3.9498,395.9,24.87,1,68.2,3.85,4.0,3.925,-0.0248,7.6061,50.0,-21.12,18.25,0.57,47.7,47.7,0,45.0,charging,
2026-04-24T17:46:00,526.0,3.9617,396.5,24.92,1,68.4,3.85,4.0,3.925,-0.0367,7.5694,50.0,-31.22,18.17,-0.65,36.3,36.3,0,45.0,charging,
2026-04-24T17:47:00,527.0,3.9538,357.6,24.93,1,68.6,3.85,4.0,3.925,-0.0288,7.5406,50.0,-24.47,18.1,0.44,44.1,44.1,0,45.0,charging,
2026-04-24T17:48:00,528.0,3.965,385.1,24.97,1,68.9,3.85,4.0,3.925,-0.04,7.5006,50.0,-33.99,18.0,-0.62,33.4,33.4,0,45.0,charging,
2026-04-24T17:49:00,529.0,3.9608,347.1,24.94,1,69.1,3.85,4.0,3.925,-0.0358,7.4648,50.0,-30.44,17.92,0.23,37.7,37.7,0,45.0,charging,
2026-04-24T17:50:00,530.0,3.9603,356.5,24.91,1,69.3,3.85,4.0,3.925,-0.0353,7.4295,50.0,-29.98,17.83,0.03,37.9,37.9,0,45.0,charging,
2026-04-24T17:51:00,531.0,3.9659,378.0,24.98,1,69.5,3.85,4.0,3.925,-0.0409,7.3886,50.0,-34.75,17.73,-0.31,32.7,32.7,0,45.0,charging,
2026-04-24T17:52:00,532.0,3.962,349.2,25.02,1,69.7,3.85,4.0,3.925,-0.037,7.3517,50.0,-31.41,17.64,0.22,36.4,36.4,0,45.0,charging,
2026-04-24T17:53:00,533.0,3.9609,375.3,24.93,1,69.9,3.85,4.0,3.925,-0.0359,7.3158,50.0,-30.51,17.56,0.06,37.1,37.1,0,45.0,charging,
2026-04-24T17:54:00,534.0,3.9714,359.2,24.91,1,70.2,3.85,4.0,3.925,-0.0464,7.2694,50.0,-39.4,17.45,-0.58,27.5,27.5,0,45.0,charging,
2026-04-24T17:55:00,535.0,3.959,348.5,24.96,1,70.4,3.85,4.0,3.925,-0.034,7.2354,50.0,-28.92,17.36,0.68,39.1,39.1,0,45.0,charging,
2026-04-24T17:56:00,536.0,3.9658,318.6,24.92,1,70.6,3.85,4.0,3.925,-0.0408,7.1946,50.0,-34.65,17.27,-0.37,32.2,32.2,0,45.0,charging,
2026-04-24T17:57:00,537.0,3.9737,346.2,24.94,1,70.8,3.85,4.0,3.925,-0.0487,7.1459,50.0,-41.42,17.15,-0.44,25.3,25.3,0,45.0,charging,
2026-04-24T17:58:00,538.0,3.9702,319.9,24.92,1,71.0,3.85,4.0,3.925,-0.0452,7.1007,50.0,-38.43,17.04,0.19,28.8,28.8,0,45.0,charging,
2026-04-24T17:59:00,539.0,3.9734,324.6,24.99,1,71.2,3.85,4.0,3.925,-0.0484,7.0523,50.0,-41.1,16.93,-0.17,25.7,25.7,0,45.0,charging,
2026-04-24T18:00:00,540.0,3.9714,338.6,24.92,1,71.4,3.85,4.0,3.925,-0.0464,7.0059,50.0,-39.45,16.81,0.11,27.5,27.5,0,45.0,charging,
2026-04-24T18:01:00,541.0,3.9768,317.0,24.92,1,71.6,3.85,4.0,3.925,-0.0518,6.9541,50.0,-44.01,16.69,-0.29,22.4,22.4,0,45.0,charging,
2026-04-24T18:02:00,542.0,3.9743,339.2,24.9,1,71.8,3.85,4.0,3.925,-0.0493,6.9048,50.0,-41.89,16.57,0.14,24.8,24.8,0,45.0,charging,
2026-04-24T18:03:00,543.0,3.9782,324.6,24.94,1,72.0,3.85,4.0,3.925,-0.0532,6.8516,50.0,-45.24,16.44,-0.22,21.0,21.0,0,45.0,charging,
2026-04-24T18:04:00,544.0,3.9706,321.9,24.97,1,72.1,3.85,4.0,3.925,-0.0456,6.8061,50.0,-38.74,16.33,0.42,28.0,28.0,0,45.0,charging,
2026-04-24T18:05:00,545.0,3.9818,338.3,24.95,1,72.4,3.85,4.0,3.925,-0.0568,6.7493,50.0,-48.25,16.2,-0.62,17.3,17.3,0,45.0,charging,
2026-04-24T18:06:00,546.0,3.9723,250.0,25.01,1,72.5,3.85,4.0,3.925,-0.0473,6.702,50.0,-40.23,16.08,0.52,26.4,26.4,0,45.0,charging,
2026-04-24T18:07:00,547.0,3.9795,307.3,25.02,1,72.7,3.85,4.0,3.925,-0.0545,6.6474,50.0,-46.36,15.95,-0.4,19.2,19.2,0,45.0,charging,
2026-04-24T18:08:00,548.0,3.9804,307.5,24.97,1,72.9,3.85,4.0,3.925,-0.0554,6.592,50.0,-47.08,15.82,-0.05,18.7,18.7,0,45.0,charging,
2026-04-24T18:09:00,549.0,3.9846,302.0,24.95,1,73.1,3.85,4.0,3.925,-0.0596,6.5324,50.0,-50.66,15.68,-0.23,14.8,14.8,0,45.0,charging,
2026-04-24T18:10:00,550.0,3.9831,278.6,24.92,1,73.2,3.85,4.0,3.925,-0.0581,6.4743,50.0,-49.42,15.54,0.08,16.2,16.2,0,45.0,charging,
2026-04-24T18:11:00,551.0,3.9863,288.6,24.84,1,73.4,3.85,4.0,3.925,-0.0613,6.413,50.0,-52.13,15.39,-0.17,13.1,13.1,0,45.0,charging,
2026-04-24T18:12:00,552.0,3.9814,286.6,24.73,1,73.6,3.85,4.0,3.925,-0.0564,6.3566,50.0,-47.91,15.26,0.27,17.6,17.6,0,45.0,charging,
2026-04-24T18:13:00,553.0,3.9731,320.8,24.77,1,73.8,3.85,4.0,3.925,-0.0481,6.3085,50.0,-40.87,15.14,0.46,24.7,24.7,0,45.0,charging,
2026-04-24T18:14:00,554.0,3.9813,293.7,24.83,1,73.9,3.85,4.0,3.925,-0.0563,6.2522,50.0,-47.86,15.01,-0.45,16.7,16.7,0,45.0,charging,
2026-04-24T18:15:00,555.0,3.9879,289.5,24.76,1,74.1,3.85,4.0,3.925,-0.0629,6.1893,50.0,-53.46,14.85,-0.36,11.0,11.0,0,45.0,charging,
2026-04-24T18:16:00,556.0,3.9872,274.6,24.74,1,74.3,3.85,4.0,3.925,-0.0622,6.1271,50.0,-52.89,14.7,0.04,11.9,11.9,0,45.0,charging,
2026-04-24T18:17:00,557.0,3.9912,283.0,24.68,1,74.4,3.85,4.0,3.925,-0.0662,6.0609,50.0,-56.29,14.55,-0.22,8.0,8.0,0,45.0,charging,
2026-04-24T18:18:00,558.0,3.9883,264.1,24.65,1,74.6,3.85,4.0,3.925,-0.0633,5.9975,50.0,-53.82,14.39,0.16,10.7,10.7,0,45.0,charging,
2026-04-24T18:19:00,559.0,3.997,310.3,24.62,1,74.8,3.85,4.0,3.925,-0.072,5.9256,50.0,-61.17,14.22,-0.48,2.6,2.6,0,45.0,charging,
2026-04-24T18:20:00,560.0,3.9922,245.1,24.57,1,74.9,3.85,4.0,3.925,-0.0672,5.8583,50.0,-57.16,14.06,0.26,7.2,7.2,0,45.0,charging,
2026-04-24T18:21:00,561.0,3.9954,232.8,24.58,1,75.1,3.85,4.0,3.925,-0.0704,5.7879,50.0,-59.86,13.89,-0.18,3.9,3.9,0,45.0,charging,
2026-04-24T18:22:00,562.0,3.9952,280.8,24.54,1,75.3,3.85,4.0,3.925,-0.0702,5.7177,50.0,-59.67,13.72,0.01,4.1,4.1,0,45.0,charging,
2026-04-24T18:23:00,563.0,3.9889,256.6,24.53,1,75.4,3.85,4.0,3.925,-0.0639,5.6538,50.0,-54.3,13.57,0.35,9.6,9.6,0,45.0,charging,
2026-04-24T18:24:00,564.0,4.0,283.2,24.5,1,75.6,3.85,4.0,3.925,-0.075,5.5788,50.0,-63.76,13.39,-0.61,-1.0,0.0,0,45.0,charging,
2026-04-24T18:25:00,565.0,3.942,0.0,24.39,0,75.5,3.85,4.0,3.925,-0.017,5.5618,50.0,-14.47,13.35,3.19,52.1,52.1,1,45.0,idle,
2026-04-24T18:26:00,566.0,3.9339,0.8,24.32,0,75.5,3.85,4.0,3.925,-0.0089,5.5529,50.0,-7.59,13.33,0.44,56.2,56.2,1,45.0,idle,
2026-04-24T18:27:00,567.0,3.9347,0.0,24.26,0,75.5,3.85,4.0,3.925,-0.0097,5.5432,50.0,-8.22,13.3,-0.04,55.0,55.0,1,45.0,idle,
2026-04-24T18:28:00,568.0,3.9329,0.0,24.17,0,75.4,3.85,4.0,3.925,-0.0079,5.5353,50.0,-6.7,13.28,0.1,56.7,56.7,1,45.0,idle,
2026-04-24T18:29:00,569.0,3.9374,1.1,24.08,0,75.4,3.85,4.0,3.925,-0.0124,5.5229,50.0,-10.54,13.25,-0.25,52.5,52.5,1,45.0,idle,
2026-04-24T18:30:00,570.0,3.9389,0.1,23.94,0,75.3,3.85,4.0,3.925,-0.0139,5.509,50.0,-11.8,13.22,-0.08,51.3,51.3,1,45.0,idle,
2026-04-24T18:31:00,571.0,3.9419,0.3,23.84,0,75.3,3.85,4.0,3.925,-0.0169,5.4921,50.0,-14.37,13.18,-0.17,48.6,48.6,0,45.0,idle,
2026-04-24T18:32:00,572.0,3.9357,5.8,23.71,0,75.3,3.85,4.0,3.925,-0.0107,5.4814,50.0,-9.1,13.16,0.34,54.4,54.4,1,45.0,idle,
2026-04-24T18:33:00,573.0,3.9355,0.0,23.69,0,75.2,3.85,4.0,3.925,-0.0105,5.4709,50.0,-8.93,13.13,0.01,54.2,54.2,1,45.0,idle,
2026-04-24T18:34:00,574.0,3.9328,3.5,23.64,0,75.2,3.85,4.0,3.925,-0.0078,5.4631,50.0,-6.65,13.11,0.15,56.6,56.6,1,45.0,idle,
2026-04-24T18:35:00,575.0,3.9406,3.2,23.64,0,75.1,3.85,4.0,3.925,-0.0156,5.4475,50.0,-13.26,13.07,-0.43,49.4,49.4,0,45.0,idle,
2026-04-24T18:36:00,576.0,3.9344,0.0,23.66,0,75.1,3.85,4.0,3.925,-0.0094,5.4381,50.0,-7.96,13.05,0.34,55.4,55.4,1,45.0,idle,
2026-04-24T18:37:00,577.0,3.9345,4.7,23.63,0,75.1,3.85,4.0,3.925,-0.0095,5.4287,50.0,-8.04,13.03,-0.01,55.0,55.0,1,45.0,idle,
2026-04-24T18:38:00,578.0,3.9338,0.0,23.6,0,75.0,3.85,4.0,3.925,-0.0088,5.4198,50.0,-7.5,13.01,0.03,55.5,55.5,1,45.0,idle,
2026-04-24T18:39:00,579.0,3.9349,3.6,23.58,0,75.0,3.85,4.0,3.925,-0.0099,5.4099,50.0,-8.43,12.98,-0.06,54.5,54.5,1,45.0,idle,
2026-04-24T18:40:00,580.0,3.9275,0.4,23.58,0,74.9,3.85,4.0,3.925,-0.0025,5.4074,50.0,-2.16,12.98,0.41,61.2,61.2,1,45.0,idle,
2026-04-24T18:41:00,581.0,3.933,1.1,23.51,0,74.9,3.85,4.0,3.925,-0.008,5.3994,50.0,-6.76,12.96,-0.3,55.9,55.9,1,45.0,idle,
2026-04-24T18:42:00,582.0,3.9292,5.4,23.5,0,74.9,3.85,4.0,3.925,-0.0042,5.3952,50.0,-3.54,12.95,0.21,59.6,59.6,1,45.0,idle,
2026-04-24T18:43:00,583.0,3.9316,0.2,23.48,0,74.8,3.85,4.0,3.925,-0.0066,5.3886,50.0,-5.63,12.93,-0.14,57.2,57.2,1,45.0,idle,
2026-04-24T18:44:00,584.0,3.9324,0.1,23.46,0,74.8,3.85,4.0,3.925,-0.0074,5.3812,50.0,-6.29,12.91,-0.04,56.6,56.6,1,45.0,idle,
2026-04-24T18:45:00,585.0,3.9322,0.2,23.47,0,74.7,3.85,4.0,3.925,-0.0072,5.374,50.0,-6.16,12.9,0.01,56.7,56.7,1,45.0,idle,
2026-04-24T18:46:00,586.0,3.9327,5.1,23.42,0,74.7,3.85,4.0,3.925,-0.0077,5.3662,50.0,-6.58,12.88,-0.03,56.3,56.3,1,45.0,idle,
